Start (s),End (s),Scientific name,Common name,Confidence,File
30,33,Calcarius lapponicus,Lapland Longspur,0.5581,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_201700.wav
42,45,Fireworks,Fireworks,0.5581,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_060700.wav
57,60,Spinus pinus,Pine Siskin,0.558,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_072500.wav
51,54,Anthus rubescens,American Pipit,0.558,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_072900.wav
39,42,Leucosticte atrata,Black Rosy-Finch,0.5579,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_124700.wav
6,9,Fireworks,Fireworks,0.5579,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_122600.wav
54,57,Spinus pinus,Pine Siskin,0.5578,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_073900.wav
42,45,Engine,Engine,0.5576,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_134300.wav
27,30,Spizelloides arborea,American Tree Sparrow,0.5572,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_063000.wav
15,18,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5572,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_150400.wav
45,48,Passerculus sandwichensis,Savannah Sparrow,0.5571,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_073400.wav
18,21,Strix varia,Barred Owl,0.5571,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_134700.wav
3,6,Fireworks,Fireworks,0.557,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230724_094600.wav
12,15,Fireworks,Fireworks,0.5568,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_103500.wav
42,45,Fireworks,Fireworks,0.5568,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_103500.wav
27,30,Corvus corax,Common Raven,0.5568,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_093900.wav
12,15,Spinus pinus,Pine Siskin,0.5565,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_071800.wav
0,3,Alauda arvensis,Eurasian Skylark,0.5565,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_111000.wav
15,18,Palmeria dolei,Akohekohe,0.5561,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_085200.wav
39,42,Anthus rubescens,American Pipit,0.556,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230813_125800.wav
33,36,Estrilda astrild,Common Waxbill,0.5559,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_095400.wav
39,42,Fireworks,Fireworks,0.5559,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_110000.wav
42,45,Fireworks,Fireworks,0.5558,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_162900.wav
54,57,Camaroptera brachyura,Green-backed Camaroptera,0.5557,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_211100.wav
9,12,Spinus pinus,Pine Siskin,0.5554,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_064500.wav
24,27,Passer montanus,Eurasian Tree Sparrow,0.5553,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_193900.wav
30,33,Sitta canadensis,Red-breasted Nuthatch,0.5553,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_062800.wav
0,3,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.555,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_072500.wav
48,51,Geothlypis aequinoctialis,Masked Yellowthroat,0.5549,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_054700.wav
21,24,Spinus pinus,Pine Siskin,0.5549,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_080600.wav
36,39,Turdus philomelos,Song Thrush,0.5549,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_073000.wav
18,21,Human vocal,Human vocal,0.5547,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_153207.wav
36,39,Anthus richardi,Richard's Pipit,0.5544,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_061100.wav
51,54,Fireworks,Fireworks,0.5541,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_142100.wav
51,54,Vanellus vanellus,Northern Lapwing,0.5541,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_094900.wav
9,12,Fireworks,Fireworks,0.5539,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230718_151700.wav
51,54,Spinus pinus,Pine Siskin,0.5536,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_064500.wav
48,51,Acanthis flammea,Common Redpoll,0.5535,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_161300.wav
27,30,Anthus rubescens,American Pipit,0.5535,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_085000.wav
36,39,Chlorodrepanis virens,Hawaii Amakihi,0.5533,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_211300.wav
33,36,Gallinago media,Great Snipe,0.5532,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_201700.wav
12,15,Anthus trivialis,Tree Pipit,0.5531,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_091700.wav
33,36,Spizelloides arborea,American Tree Sparrow,0.5529,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_114900.wav
0,3,Anthus trivialis,Tree Pipit,0.5527,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_214700.wav
51,54,Spizelloides arborea,American Tree Sparrow,0.5525,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_060000.wav
57,60,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5522,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230804_183800.wav
24,27,Spizelloides arborea,American Tree Sparrow,0.5521,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_072000.wav
45,48,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5521,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_192300.wav
6,9,Sternula superciliaris,Yellow-billed Tern,0.5519,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_211300.wav
12,15,Sternula albifrons,Little Tern,0.5519,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_214800.wav
45,48,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5517,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_085200.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5515,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_192300.wav
51,54,Palmeria dolei,Akohekohe,0.5513,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_122500.wav
24,27,Fireworks,Fireworks,0.5513,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_124100.wav
0,3,Leucosticte australis,Brown-capped Rosy-Finch,0.5511,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_184300.wav
36,39,Phalaenoptilus nuttallii,Common Poorwill,0.5511,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_080100.wav
48,51,Fireworks,Fireworks,0.551,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_090500.wav
57,60,Spinus pinus,Pine Siskin,0.551,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_082700.wav
39,42,Piranga flava,Hepatic Tanager,0.551,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230821_085200.wav
57,60,Fireworks,Fireworks,0.5508,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_160500.wav
21,24,Geothlypis aequinoctialis,Masked Yellowthroat,0.5507,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_054700.wav
12,15,Sayornis saya,Say's Phoebe,0.5506,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230903_110400.wav
24,27,Anthus rubescens,American Pipit,0.5504,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230811_071000.wav
36,39,Emberiza pusilla,Little Bunting,0.5502,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_204800.wav
48,51,Leucosticte atrata,Black Rosy-Finch,0.5501,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_110600.wav
51,54,Fireworks,Fireworks,0.5499,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_165500.wav
51,54,Petrochelidon pyrrhonota,Cliff Swallow,0.5496,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_211500.wav
3,6,Fireworks,Fireworks,0.5492,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_150100.wav
42,45,Emberiza rustica,Rustic Bunting,0.5488,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230904_065100.wav
51,54,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_204400.wav
33,36,Loxia curvirostra,Red Crossbill,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_091300.wav
21,24,Cygnus olor,Mute Swan,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_152000.wav
27,30,Rallus aquaticus,Water Rail,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_184100.wav
30,33,Fireworks,Fireworks,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_112700.wav
6,9,Strix uralensis,Ural Owl,0.5487,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_070000.wav
57,60,Phylloscopus borealis,Arctic Warbler,0.5485,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230820_092500.wav
0,3,Spinus pinus,Pine Siskin,0.5482,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_073800.wav
33,36,Fireworks,Fireworks,0.5482,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230725_120700.wav
36,39,Haemorhous mexicanus,House Finch,0.5482,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230816_100300.wav
15,18,Fireworks,Fireworks,0.5481,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_213100.wav
15,18,Fireworks,Fireworks,0.548,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_214500.wav
21,24,Spinus pinus,Pine Siskin,0.548,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_075600.wav
57,60,Engine,Engine,0.5476,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_153600.wav
9,12,Emberiza pusilla,Little Bunting,0.5473,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_111000.wav
51,54,Fireworks,Fireworks,0.5473,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230903_095900.wav
24,27,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5468,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230828_141400.wav
18,21,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5465,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_061000.wav
33,36,Fireworks,Fireworks,0.5465,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_122500.wav
21,24,Setophaga coronata,Yellow-rumped Warbler,0.5463,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_083200.wav
15,18,Fireworks,Fireworks,0.5457,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_180900.wav
39,42,Pipilo chlorurus,Green-tailed Towhee,0.5456,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_092100.wav
30,33,Turdus philomelos,Song Thrush,0.5453,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_061100.wav
33,36,Spinus pinus,Pine Siskin,0.5451,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_112000.wav
12,15,Acanthis flammea,Common Redpoll,0.5451,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_125000.wav
18,21,Turdus philomelos,Song Thrush,0.5448,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_054000.wav
27,30,Spinus pinus,Pine Siskin,0.5447,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_124900.wav
33,36,Sitta pusilla,Brown-headed Nuthatch,0.5445,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_092700.wav
9,12,Fireworks,Fireworks,0.5445,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_202000.wav
18,21,Coccothraustes vespertinus,Evening Grosbeak,0.5444,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_055300.wav
12,15,Charadrius falklandicus,Two-banded Plover,0.5439,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_063100.wav
57,60,Spizelloides arborea,American Tree Sparrow,0.5439,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_061900.wav
12,15,Spinus pinus,Pine Siskin,0.5435,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_113200.wav
6,9,Fireworks,Fireworks,0.5433,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230810_204800.wav
36,39,Fireworks,Fireworks,0.5432,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_180900.wav
0,3,Fireworks,Fireworks,0.5432,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230823_093500.wav
3,6,Nucifraga columbiana,Clark's Nutcracker,0.5431,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_111300.wav
18,21,Coccothraustes vespertinus,Evening Grosbeak,0.5429,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_100600.wav
45,48,Fireworks,Fireworks,0.5426,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_082000.wav
57,60,Fireworks,Fireworks,0.5425,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_133600.wav
6,9,Aeronautes saxatalis,White-throated Swift,0.5424,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_101900.wav
15,18,Fireworks,Fireworks,0.5423,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_082000.wav
45,48,Fireworks,Fireworks,0.5422,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_162600.wav
27,30,Fireworks,Fireworks,0.5419,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_225400.wav
45,48,Tringa totanus,Common Redshank,0.5419,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230806_203600.wav
3,6,Passer montanus,Eurasian Tree Sparrow,0.5418,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_211100.wav
21,24,Palmeria dolei,Akohekohe,0.5416,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_084200.wav
42,45,Anthus richardi,Richard's Pipit,0.5415,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_095000.wav
39,42,Geothlypis aequinoctialis,Masked Yellowthroat,0.5413,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230713_211100.wav
24,27,Leiothlypis ruficapilla,Nashville Warbler,0.5412,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_063200.wav
18,21,Passer montanus,Eurasian Tree Sparrow,0.5411,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_054700.wav
12,15,Emberiza hortulana,Ortolan Bunting,0.5411,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_084700.wav
9,12,Fireworks,Fireworks,0.541,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_171600.wav
30,33,Spinus pinus,Pine Siskin,0.5407,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_063000.wav
54,57,Spinus pinus,Pine Siskin,0.5407,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_074500.wav
6,9,Fireworks,Fireworks,0.5402,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_155000.wav
21,24,Spinus pinus,Pine Siskin,0.5401,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230802_081000.wav
21,24,Spizelloides arborea,American Tree Sparrow,0.5401,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_062400.wav
0,3,Tetrao urogallus,Western Capercaillie,0.54,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230809_072600.wav
30,33,Spinus pinus,Pine Siskin,0.5399,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_064900.wav
9,12,Fireworks,Fireworks,0.5396,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_081600.wav
24,27,Psiloscops flammeolus,Flammulated Owl,0.5396,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230822_064300.wav
57,60,Leucosticte atrata,Black Rosy-Finch,0.5395,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_203200.wav
33,36,Loxia curvirostra,Red Crossbill,0.5393,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230714_065700.wav
9,12,Spinus pinus,Pine Siskin,0.5392,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230723_092900.wav
36,39,Fireworks,Fireworks,0.5392,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_075600.wav
21,24,Sitta canadensis,Red-breasted Nuthatch,0.5392,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_064200.wav
15,18,Fireworks,Fireworks,0.5392,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_182100.wav
36,39,Loxia curvirostra,Red Crossbill,0.5391,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_174800.wav
6,9,Siren,Siren,0.5387,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/SMA03793_20230712_195743.wav
27,30,Ixoreus naevius,Varied Thrush,0.5384,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_135700.wav
57,60,Spizelloides arborea,American Tree Sparrow,0.5381,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230801_101800.wav
0,3,Actitis macularius,Spotted Sandpiper,0.5381,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230824_070200.wav
9,12,Fireworks,Fireworks,0.538,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_152700.wav
3,6,Bubo virginianus,Great Horned Owl,0.5379,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230715_095800.wav
9,12,Acanthis flammea,Common Redpoll,0.5377,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_080600.wav
18,21,Fireworks,Fireworks,0.5377,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_164600.wav
45,48,Pinicola enucleator,Pine Grosbeak,0.5377,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_091500.wav
51,54,Zonotrichia atricapilla,Golden-crowned Sparrow,0.5377,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230826_062000.wav
12,15,Coccothraustes vespertinus,Evening Grosbeak,0.5376,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_204300.wav
6,9,Scytalopus altirostris,Neblina Tapaculo,0.5375,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_185300.wav
12,15,Coturnicops noveboracensis,Yellow Rail,0.5375,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_101200.wav
36,39,Fireworks,Fireworks,0.5374,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_125400.wav
18,21,Fireworks,Fireworks,0.5374,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_180900.wav
36,39,Spizelloides arborea,American Tree Sparrow,0.5374,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230803_054100.wav
27,30,Fireworks,Fireworks,0.5373,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230726_152400.wav
12,15,Spinus pinus,Pine Siskin,0.537,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230721_133100.wav
15,18,Spizelloides arborea,American Tree Sparrow,0.537,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_093800.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.537,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230817_074000.wav
42,45,Vanellus vanellus,Northern Lapwing,0.5367,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230731_220100.wav
3,6,Spinus pinus,Pine Siskin,0.5365,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_082800.wav
3,6,Fireworks,Fireworks,0.5365,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230814_071500.wav
24,27,Empidonax wrightii,Gray Flycatcher,0.5365,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230831_064400.wav
21,24,Turdus philomelos,Song Thrush,0.5363,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230827_062200.wav
39,42,Anthus campestris,Tawny Pipit,0.5362,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_082100.wav
15,18,Progne subis,Purple Martin,0.5361,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_203500.wav
45,48,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.536,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230730_100000.wav
6,9,Anthus rubescens,American Pipit,0.5357,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230825_073400.wav
51,54,Fireworks,Fireworks,0.5355,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230716_171400.wav
9,12,Piranga flava,Hepatic Tanager,0.5355,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_180300.wav
6,9,Fireworks,Fireworks,0.5354,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_150300.wav
27,30,Anthus rubescens,American Pipit,0.5352,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230812_090600.wav
18,21,Fireworks,Fireworks,0.5351,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230718_055200.wav
45,48,Engine,Engine,0.5348,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230729_112300.wav
39,42,Spizelloides arborea,American Tree Sparrow,0.5345,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_061500.wav
27,30,Palmeria dolei,Akohekohe,0.5345,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230905_062700.wav
42,45,Fireworks,Fireworks,0.5344,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230904_143100.wav
45,48,Acanthis flammea,Common Redpoll,0.5343,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_054100.wav
33,36,Fireworks,Fireworks,0.5343,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230818_100200.wav
18,21,Spinus pinus,Pine Siskin,0.534,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_082100.wav
6,9,Fireworks,Fireworks,0.5338,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230717_153100.wav
0,3,Fireworks,Fireworks,0.5337,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230727_154500.wav
36,39,Loxia curvirostra,Red Crossbill,0.5334,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230805_095000.wav
45,48,Turdus philomelos,Song Thrush,0.5334,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_105600.wav
48,51,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,0.5333,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230722_193800.wav
15,18,Setophaga coronata,Yellow-rumped Warbler,0.5332,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_083200.wav
57,60,Passerculus sandwichensis,Savannah Sparrow,0.5332,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230830_114700.wav
9,12,Loxia leucoptera,White-winged Crossbill,0.5331,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230720_061000.wav
21,24,Spinus pinus,Pine Siskin,0.5329,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230807_082800.wav
39,42,Loxia curvirostra,Red Crossbill,0.5328,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230901_114100.wav
6,9,Fireworks,Fireworks,0.5323,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230815_082100.wav
12,15,Sternula albifrons,Little Tern,0.5321,/Volumes/BLT_ARU0102/Robson_ARU/ARU02/Data/ARU02_20230719_211300.wav
