Start (s),End (s),Scientific name,Common name,Confidence,File
48.0,51.0,Asio flammeus,Short-eared Owl,0.1522,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_095000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1606,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_095000.wav
27.0,30.0,Bucephala clangula,Common Goldeneye,0.1466,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_100000.wav
15.0,18.0,Bucephala clangula,Common Goldeneye,0.1284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_102000.wav
15.0,18.0,Mareca strepera,Gadwall,0.1048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_102000.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1094,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_102500.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1000,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_102500.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1017,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1389,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1080,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
39.0,42.0,Asio flammeus,Short-eared Owl,0.1034,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_103500.wav
0,3.0,Bucephala clangula,Common Goldeneye,0.1217,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_104000.wav
33.0,36.0,Aechmophorus clarkii,Clark's Grebe,0.1232,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_105000.wav
3.0,6.0,Salpinctes obsoletus,Rock Wren,0.1647,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_110500.wav
3.0,6.0,Mareca strepera,Gadwall,0.1422,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111000.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1021,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111000.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1767,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111000.wav
57.0,60.0,Calidris alpina,Dunlin,0.1066,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111000.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1285,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111500.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1324,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111500.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1134,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_111500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1037,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1382,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1437,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1055,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1329,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1226,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_113000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1487,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114000.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1241,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114000.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1031,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114000.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1830,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114000.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1076,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1306,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1102,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1293,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1401,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1570,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1187,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_114500.wav
36.0,39.0,Picoides arcticus,Black-backed Woodpecker,0.1797,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_115500.wav
36.0,39.0,Picoides dorsalis,American Three-toed Woodpecker,0.1661,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_115500.wav
42.0,45.0,Picoides dorsalis,American Three-toed Woodpecker,0.1037,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_115500.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1122,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_115500.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1144,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_120500.wav
18.0,21.0,Asio flammeus,Short-eared Owl,0.1113,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1025,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
39.0,42.0,Asio flammeus,Short-eared Owl,0.1028,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1815,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1166,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1300,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1213,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121000.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1008,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1247,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1070,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1194,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1305,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
45.0,48.0,Calcarius lapponicus,Lapland Longspur,0.2178,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_121500.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1332,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_122000.wav
24.0,27.0,Asio flammeus,Short-eared Owl,0.1074,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_122000.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1027,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_122000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1789,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_122000.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1190,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_122000.wav
18.0,21.0,Asio flammeus,Short-eared Owl,0.1420,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123000.wav
21.0,24.0,Anas platyrhynchos,Mallard,0.1752,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1262,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123500.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1224,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123500.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1032,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_123500.wav
6.0,9.0,Fulica americana,American Coot,0.1929,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1351,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1079,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1658,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1209,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1262,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
3.0,6.0,Asio flammeus,Short-eared Owl,0.1039,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1454,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1074,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
45.0,48.0,Sturnella neglecta,Western Meadowlark,0.1341,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1012,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_125500.wav
3.0,6.0,Asio flammeus,Short-eared Owl,0.1193,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_130500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1084,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_130500.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1169,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1388,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1122,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.2787,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131500.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1104,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131500.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1094,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131500.wav
30.0,33.0,Asio flammeus,Short-eared Owl,0.1109,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131500.wav
45.0,48.0,Sturnella neglecta,Western Meadowlark,0.2599,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_131500.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1292,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_132000.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1065,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_132000.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_132000.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1046,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_132000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1240,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_132500.wav
30.0,33.0,Pica hudsonia,Black-billed Magpie,0.1079,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_133500.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1094,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1152,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1313,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
48.0,51.0,Asio flammeus,Short-eared Owl,0.1014,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1297,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1096,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1175,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134000.wav
3.0,6.0,Asio flammeus,Short-eared Owl,0.1187,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1166,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
33.0,36.0,Lanius borealis,Northern Shrike,0.2979,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
33.0,36.0,Lanius ludovicianus,Loggerhead Shrike,0.1586,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
33.0,36.0,Sturnella neglecta,Western Meadowlark,0.1067,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
45.0,48.0,Asio flammeus,Short-eared Owl,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_134500.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1008,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_135000.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1814,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_135500.wav
9.0,12.0,Melospiza lincolnii,Lincoln's Sparrow,0.2128,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_135500.wav
36.0,39.0,Setophaga palmarum,Palm Warbler,0.2393,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_135500.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1438,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
18.0,21.0,Melospiza lincolnii,Lincoln's Sparrow,0.3332,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
24.0,27.0,Melospiza lincolnii,Lincoln's Sparrow,0.1049,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
33.0,36.0,Melospiza lincolnii,Lincoln's Sparrow,0.4383,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
42.0,45.0,Melospiza lincolnii,Lincoln's Sparrow,0.2627,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
48.0,51.0,Melospiza lincolnii,Lincoln's Sparrow,0.3478,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
57.0,60.0,Melospiza lincolnii,Lincoln's Sparrow,0.2315,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140000.wav
36.0,39.0,Tyrannus verticalis,Western Kingbird,0.1628,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140500.wav
36.0,39.0,Phalaropus lobatus,Red-necked Phalarope,0.1603,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140500.wav
36.0,39.0,Sterna hirundo,Common Tern,0.1018,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_140500.wav
0,3.0,Strix nebulosa,Great Gray Owl,0.1600,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1101,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
6.0,9.0,Asio flammeus,Short-eared Owl,0.1395,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
6.0,9.0,Asio otus,Long-eared Owl,0.1183,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
15.0,18.0,Bubo virginianus,Great Horned Owl,0.1114,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
15.0,18.0,Asio otus,Long-eared Owl,0.1015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
21.0,24.0,Strix nebulosa,Great Gray Owl,0.1456,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
21.0,24.0,Asio flammeus,Short-eared Owl,0.1160,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
33.0,36.0,Asio flammeus,Short-eared Owl,0.1972,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
39.0,42.0,Strix nebulosa,Great Gray Owl,0.1210,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1141,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_142000.wav
9.0,12.0,Picoides dorsalis,American Three-toed Woodpecker,0.1102,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
33.0,36.0,Calcarius lapponicus,Lapland Longspur,0.5836,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
33.0,36.0,Plectrophenax nivalis,Snow Bunting,0.1077,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
48.0,51.0,Calcarius lapponicus,Lapland Longspur,0.2960,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
48.0,51.0,Eremophila alpestris,Horned Lark,0.1009,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
54.0,57.0,Asio flammeus,Short-eared Owl,0.1137,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_143000.wav
0,3.0,Asio flammeus,Short-eared Owl,0.1097,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_145000.wav
18.0,21.0,Asio flammeus,Short-eared Owl,0.1077,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_145000.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1166,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150000.wav
51.0,54.0,Asio flammeus,Short-eared Owl,0.1083,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150000.wav
6.0,9.0,Pluvialis squatarola,Black-bellied Plover,0.6910,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150500.wav
6.0,9.0,Sayornis saya,Say's Phoebe,0.1686,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150500.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1009,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150500.wav
45.0,48.0,Lanius borealis,Northern Shrike,0.1306,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_150500.wav
36.0,39.0,Asio flammeus,Short-eared Owl,0.1044,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_151000.wav
9.0,12.0,Asio flammeus,Short-eared Owl,0.1007,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_151500.wav
3.0,6.0,Mareca penelope,Eurasian Wigeon,0.1033,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_153000.wav
42.0,45.0,Asio flammeus,Short-eared Owl,0.1017,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_153500.wav
6.0,9.0,Picoides dorsalis,American Three-toed Woodpecker,0.1026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_154500.wav
57.0,60.0,Asio flammeus,Short-eared Owl,0.1026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_155500.wav
21.0,24.0,Calcarius lapponicus,Lapland Longspur,0.1074,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_160000.wav
54.0,57.0,Quiscalus quiscula,Common Grackle,0.1133,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_160000.wav
57.0,60.0,Sturnella neglecta,Western Meadowlark,0.1297,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_160000.wav
27.0,30.0,Asio flammeus,Short-eared Owl,0.1276,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_161500.wav
3.0,6.0,Asio flammeus,Short-eared Owl,0.1012,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_163500.wav
21.0,24.0,Myadestes townsendi,Townsend's Solitaire,0.1272,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_164000.wav
24.0,27.0,Calcarius lapponicus,Lapland Longspur,0.1402,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_164500.wav
12.0,15.0,Asio flammeus,Short-eared Owl,0.1077,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_170000.wav
0,3.0,Calcarius lapponicus,Lapland Longspur,0.1138,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_171000.wav
15.0,18.0,Asio flammeus,Short-eared Owl,0.1030,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_171000.wav
45.0,48.0,Passerculus sandwichensis,Savannah Sparrow,0.1348,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_173000.wav
45.0,48.0,Ammospiza leconteii,LeConte's Sparrow,0.1303,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_173000.wav
0,3.0,Aechmophorus clarkii,Clark's Grebe,0.1380,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_174500.wav
30.0,33.0,Lagopus lagopus,Willow Ptarmigan,0.1240,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_175500.wav
51.0,54.0,Mareca strepera,Gadwall,0.1176,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_180000.wav
57.0,60.0,Nucifraga columbiana,Clark's Nutcracker,0.1092,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_180000.wav
15.0,18.0,Chroicocephalus philadelphia,Bonaparte's Gull,0.1021,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_184500.wav
51.0,54.0,Mareca strepera,Gadwall,0.2089,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_201000.wav
0,3.0,Nucifraga columbiana,Clark's Nutcracker,0.1002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_220000.wav
18.0,21.0,Asio flammeus,Short-eared Owl,0.1133,I:/BC_Parks_Mount_Robson/Raw_audio/ARU02/Data\ARU02_20230811_220500.wav
