Start (s),End (s),Scientific name,Common name,Confidence,File
57.0,60.0,Certhia americana,Brown Creeper,0.1161,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230908_070800.wav
57.0,60.0,Poecile rufescens,Chestnut-backed Chickadee,0.1026,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230908_070800.wav
42.0,45.0,Catharus guttatus,Hermit Thrush,0.2191,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230908_071300.wav
51.0,54.0,Catharus guttatus,Hermit Thrush,0.1285,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230908_071300.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1101,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_053000.wav
27.0,30.0,Melospiza lincolnii,Lincoln's Sparrow,0.1767,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_054500.wav
27.0,30.0,Junco hyemalis,Dark-eyed Junco,0.1070,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_054500.wav
27.0,30.0,Selasphorus rufus,Rufous Hummingbird,0.1027,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_054500.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2169,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_054500.wav
42.0,45.0,Passerella iliaca,Fox Sparrow,0.1159,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_054500.wav
48.0,51.0,Nucifraga columbiana,Clark's Nutcracker,0.1827,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055000.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5746,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4088,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5404,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3415,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
12.0,15.0,Zonotrichia leucophrys,White-crowned Sparrow,0.9195,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
15.0,18.0,Zonotrichia leucophrys,White-crowned Sparrow,0.7884,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
18.0,21.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5741,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
18.0,21.0,Parkesia noveboracensis,Northern Waterthrush,0.3894,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
18.0,21.0,Zonotrichia albicollis,White-throated Sparrow,0.1835,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4941,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3802,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
27.0,30.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4982,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.7417,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
33.0,36.0,Parkesia noveboracensis,Northern Waterthrush,0.5043,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
33.0,36.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3123,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1685,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.7180,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_055500.wav
0,3.0,Bombycilla garrulus,Bohemian Waxwing,0.1776,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_060000.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5109,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_060000.wav
18.0,21.0,Setophaga coronata,Yellow-rumped Warbler,0.2930,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_061000.wav
51.0,54.0,Corthylio calendula,Ruby-crowned Kinglet,0.8136,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_061000.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.2966,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_062000.wav
21.0,24.0,Setophaga coronata,Yellow-rumped Warbler,0.4756,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_063000.wav
0,3.0,Spinus pinus,Pine Siskin,0.5943,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_063500.wav
3.0,6.0,Haemorhous cassinii,Cassin's Finch,0.2114,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_063500.wav
9.0,12.0,Ixoreus naevius,Varied Thrush,0.1035,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_063500.wav
12.0,15.0,Ixoreus naevius,Varied Thrush,0.1858,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_063500.wav
42.0,45.0,Junco hyemalis,Dark-eyed Junco,0.3377,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_070000.wav
45.0,48.0,Junco hyemalis,Dark-eyed Junco,0.7107,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_070000.wav
48.0,51.0,Regulus satrapa,Golden-crowned Kinglet,0.1500,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_071000.wav
57.0,60.0,Megaceryle alcyon,Belted Kingfisher,0.1102,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_071000.wav
3.0,6.0,Tyrannus verticalis,Western Kingbird,0.1343,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_071500.wav
9.0,12.0,Setophaga coronata,Yellow-rumped Warbler,0.2606,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230909_071500.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1930,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_060100.wav
24.0,27.0,Regulus satrapa,Golden-crowned Kinglet,0.1134,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_061100.wav
36.0,39.0,Certhia americana,Brown Creeper,0.1395,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_061100.wav
42.0,45.0,Zonotrichia albicollis,White-throated Sparrow,0.3237,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_061100.wav
45.0,48.0,Certhia americana,Brown Creeper,0.1411,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_061100.wav
36.0,39.0,Calcarius lapponicus,Lapland Longspur,0.1105,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_063100.wav
27.0,30.0,Corthylio calendula,Ruby-crowned Kinglet,0.1214,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_065100.wav
39.0,42.0,Megaceryle alcyon,Belted Kingfisher,0.1685,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_065100.wav
39.0,42.0,Megaceryle alcyon,Belted Kingfisher,0.6618,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_070100.wav
42.0,45.0,Vireo cassinii,Cassin's Vireo,0.1719,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230910_071100.wav
57.0,60.0,Pinicola enucleator,Pine Grosbeak,0.1372,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061300.wav
0,3.0,Regulus satrapa,Golden-crowned Kinglet,0.8490,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
0,3.0,Certhia americana,Brown Creeper,0.1266,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.3745,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
3.0,6.0,Certhia americana,Brown Creeper,0.2804,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.6638,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
6.0,9.0,Certhia americana,Brown Creeper,0.1777,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
9.0,12.0,Certhia americana,Brown Creeper,0.4907,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.2757,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
15.0,18.0,Regulus satrapa,Golden-crowned Kinglet,0.3191,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
21.0,24.0,Empidonax hammondii,Hammond's Flycatcher,0.1888,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5283,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
27.0,30.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4615,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
27.0,30.0,Setophaga coronata,Yellow-rumped Warbler,0.1040,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
30.0,33.0,Empidonax minimus,Least Flycatcher,0.4130,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
30.0,33.0,Empidonax hammondii,Hammond's Flycatcher,0.1157,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
36.0,39.0,Empidonax hammondii,Hammond's Flycatcher,0.2143,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
36.0,39.0,Empidonax minimus,Least Flycatcher,0.2111,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4628,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
39.0,42.0,Parkesia noveboracensis,Northern Waterthrush,0.1106,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
45.0,48.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1984,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
45.0,48.0,Megaceryle alcyon,Belted Kingfisher,0.1274,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
48.0,51.0,Zonotrichia albicollis,White-throated Sparrow,0.2373,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4239,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_061800.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4048,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1743,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.7679,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
9.0,12.0,Spizella breweri,Brewer's Sparrow,0.1051,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
12.0,15.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3041,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
12.0,15.0,Spizella breweri,Brewer's Sparrow,0.1474,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
15.0,18.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1993,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
15.0,18.0,Passerella iliaca,Fox Sparrow,0.1167,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
18.0,21.0,Zonotrichia leucophrys,White-crowned Sparrow,0.5023,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4485,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
27.0,30.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3538,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
33.0,36.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3890,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
51.0,54.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1229,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_062800.wav
42.0,45.0,Colaptes auratus,Northern Flicker,0.5196,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_064300.wav
48.0,51.0,Mareca penelope,Eurasian Wigeon,0.1180,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_064300.wav
12.0,15.0,Megaceryle alcyon,Belted Kingfisher,0.1610,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
18.0,21.0,Haemorhous cassinii,Cassin's Finch,0.3638,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
18.0,21.0,Myadestes townsendi,Townsend's Solitaire,0.2850,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
21.0,24.0,Calidris alpina,Dunlin,0.1299,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
21.0,24.0,Pinicola enucleator,Pine Grosbeak,0.1118,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
27.0,30.0,Colaptes auratus,Northern Flicker,0.1201,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
27.0,30.0,Plectrophenax nivalis,Snow Bunting,0.1178,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
45.0,48.0,Colaptes auratus,Northern Flicker,0.3937,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230911_071800.wav
12.0,15.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4446,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054000.wav
15.0,18.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2563,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054000.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.7053,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054000.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1332,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054000.wav
30.0,33.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2502,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054500.wav
33.0,36.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2276,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054500.wav
33.0,36.0,Junco hyemalis,Dark-eyed Junco,0.1365,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054500.wav
33.0,36.0,Spizella breweri,Brewer's Sparrow,0.1098,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_054500.wav
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.3145,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_055500.wav
21.0,24.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1117,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060000.wav
36.0,39.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1152,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060000.wav
39.0,42.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1238,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060000.wav
42.0,45.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1215,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060000.wav
48.0,51.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4107,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060000.wav
0,3.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2464,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060500.wav
3.0,6.0,Empidonax minimus,Least Flycatcher,0.1476,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060500.wav
48.0,51.0,Ixoreus naevius,Varied Thrush,0.5069,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_060500.wav
6.0,9.0,Zonotrichia leucophrys,White-crowned Sparrow,0.2778,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061000.wav
6.0,9.0,Passerella iliaca,Fox Sparrow,0.1695,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061000.wav
24.0,27.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1539,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061000.wav
24.0,27.0,Spizella breweri,Brewer's Sparrow,0.1029,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061000.wav
12.0,15.0,Regulus satrapa,Golden-crowned Kinglet,0.7062,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
12.0,15.0,Poecile rufescens,Chestnut-backed Chickadee,0.1939,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
27.0,30.0,Melospiza lincolnii,Lincoln's Sparrow,0.1012,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
39.0,42.0,Melospiza lincolnii,Lincoln's Sparrow,0.2762,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
45.0,48.0,Melospiza lincolnii,Lincoln's Sparrow,0.2266,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.2127,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
57.0,60.0,Melospiza lincolnii,Lincoln's Sparrow,0.4753,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_061500.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.7502,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
24.0,27.0,Regulus satrapa,Golden-crowned Kinglet,0.1451,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
27.0,30.0,Regulus satrapa,Golden-crowned Kinglet,0.5366,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
33.0,36.0,Regulus satrapa,Golden-crowned Kinglet,0.5015,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
33.0,36.0,Poecile rufescens,Chestnut-backed Chickadee,0.1174,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
33.0,36.0,Ixoreus naevius,Varied Thrush,0.1150,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
39.0,42.0,Regulus satrapa,Golden-crowned Kinglet,0.1570,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
48.0,51.0,Regulus satrapa,Golden-crowned Kinglet,0.1402,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.6412,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062000.wav
0,3.0,Picoides dorsalis,American Three-toed Woodpecker,0.1677,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
15.0,18.0,Spinus pinus,Pine Siskin,0.1836,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
21.0,24.0,Spinus pinus,Pine Siskin,0.4608,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
21.0,24.0,Haemorhous cassinii,Cassin's Finch,0.1005,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.5205,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
27.0,30.0,Spinus pinus,Pine Siskin,0.5013,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
27.0,30.0,Picoides dorsalis,American Three-toed Woodpecker,0.1163,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.8024,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.6524,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.6769,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
36.0,39.0,Picoides dorsalis,American Three-toed Woodpecker,0.1187,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.9577,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.9362,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.9472,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
48.0,51.0,Spinus pinus,Pine Siskin,0.9426,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_062500.wav
30.0,33.0,Junco hyemalis,Dark-eyed Junco,0.1444,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063000.wav
33.0,36.0,Junco hyemalis,Dark-eyed Junco,0.2473,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063000.wav
9.0,12.0,Zonotrichia leucophrys,White-crowned Sparrow,0.4406,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
27.0,30.0,Bombycilla garrulus,Bohemian Waxwing,0.2867,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
30.0,33.0,Bombycilla garrulus,Bohemian Waxwing,0.6464,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
39.0,42.0,Bombycilla garrulus,Bohemian Waxwing,0.3207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
45.0,48.0,Bombycilla garrulus,Bohemian Waxwing,0.3055,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
51.0,54.0,Bombycilla garrulus,Bohemian Waxwing,0.2198,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_063500.wav
6.0,9.0,Junco hyemalis,Dark-eyed Junco,0.1162,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
15.0,18.0,Poecile gambeli,Mountain Chickadee,0.5045,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
39.0,42.0,Poecile gambeli,Mountain Chickadee,0.7772,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
45.0,48.0,Regulus satrapa,Golden-crowned Kinglet,0.3143,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
51.0,54.0,Poecile gambeli,Mountain Chickadee,0.1824,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.1068,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064000.wav
0,3.0,Poecile gambeli,Mountain Chickadee,0.1754,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
6.0,9.0,Ixoreus naevius,Varied Thrush,0.2566,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
9.0,12.0,Poecile gambeli,Mountain Chickadee,0.4949,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230912_064500.wav
